match_id,puuid,name,num_units,style,tier_current,tier_total
NA1_5210591918,JClBFxjowNbnXr_S3UUKgN_9_QKTUduK9GIcVOVaCJGgXtyDy0URZOEwPqpJD8APmsHAJgTpFJPrEg,TFT13_Watcher,1,0,0,3
NA1_5210591918,9Ph4XLRvpG9-SYXK1eg0PKYVwO5VvpNavJUiQI_zRO_CUm4VDfCZqXPAaOwFa0ad6rSm6aK0g-W9_g,TFT13_Academy,1,0,0,4
NA1_5210591918,9Ph4XLRvpG9-SYXK1eg0PKYVwO5VvpNavJUiQI_zRO_CUm4VDfCZqXPAaOwFa0ad6rSm6aK0g-W9_g,TFT13_Ambassador,1,1,1,2
NA1_5210591918,9Ph4XLRvpG9-SYXK1eg0PKYVwO5VvpNavJUiQI_zRO_CUm4VDfCZqXPAaOwFa0ad6rSm6aK0g-W9_g,TFT13_Bruiser,1,0,0,3
NA1_5210591918,9Ph4XLRvpG9-SYXK1eg0PKYVwO5VvpNavJUiQI_zRO_CUm4VDfCZqXPAaOwFa0ad6rSm6aK0g-W9_g,TFT13_Cabal,5,4,3,4
NA1_5210591918,9Ph4XLRvpG9-SYXK1eg0PKYVwO5VvpNavJUiQI_zRO_CUm4VDfCZqXPAaOwFa0ad6rSm6aK0g-W9_g,TFT13_Experiment,1,0,0,3
NA1_5210591918,9Ph4XLRvpG9-SYXK1eg0PKYVwO5VvpNavJUiQI_zRO_CUm4VDfCZqXPAaOwFa0ad6rSm6aK0g-W9_g,TFT13_FormSwapper,2,1,1,2
NA1_5210591918,9Ph4XLRvpG9-SYXK1eg0PKYVwO5VvpNavJUiQI_zRO_CUm4VDfCZqXPAaOwFa0ad6rSm6aK0g-W9_g,TFT13_Infused,2,1,1,3
NA1_5210591918,9Ph4XLRvpG9-SYXK1eg0PKYVwO5VvpNavJUiQI_zRO_CUm4VDfCZqXPAaOwFa0ad6rSm6aK0g-W9_g,TFT13_Invoker,1,0,0,4
NA1_5210591918,9Ph4XLRvpG9-SYXK1eg0PKYVwO5VvpNavJUiQI_zRO_CUm4VDfCZqXPAaOwFa0ad6rSm6aK0g-W9_g,TFT13_Sorcerer,8,4,4,4
NA1_5210591918,9Ph4XLRvpG9-SYXK1eg0PKYVwO5VvpNavJUiQI_zRO_CUm4VDfCZqXPAaOwFa0ad6rSm6aK0g-W9_g,TFT13_Warband,3,1,1,4
NA1_5210591918,9Ph4XLRvpG9-SYXK1eg0PKYVwO5VvpNavJUiQI_zRO_CUm4VDfCZqXPAaOwFa0ad6rSm6aK0g-W9_g,TFT13_Watcher,1,0,0,3
NA1_5210591918,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Academy,1,0,0,4
NA1_5210591918,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Cabal,3,1,1,4
NA1_5210591918,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Experiment,1,0,0,3
NA1_5210591918,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_FormSwapper,1,0,0,2
NA1_5210591918,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Infused,1,0,0,3
NA1_5210591918,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Invoker,1,0,0,4
NA1_5210591918,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Sorcerer,4,2,2,4
NA1_5210591918,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Warband,1,0,0,4
NA1_5210591918,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Watcher,1,0,0,3
NA1_5210591918,-YUkHNU3Ui8JfJeXS8PxmwY2KuaBRXkp3Nm3zXxVAyu93bHRUjL0YQr_bvdEHO48iNh78-H2RH3ngA,TFT13_Academy,1,0,0,4
NA1_5210591918,-YUkHNU3Ui8JfJeXS8PxmwY2KuaBRXkp3Nm3zXxVAyu93bHRUjL0YQr_bvdEHO48iNh78-H2RH3ngA,TFT13_Ambassador,1,1,1,2
NA1_5210591918,-YUkHNU3Ui8JfJeXS8PxmwY2KuaBRXkp3Nm3zXxVAyu93bHRUjL0YQr_bvdEHO48iNh78-H2RH3ngA,TFT13_BloodHunter,1,3,1,1
NA1_5210591918,-YUkHNU3Ui8JfJeXS8PxmwY2KuaBRXkp3Nm3zXxVAyu93bHRUjL0YQr_bvdEHO48iNh78-H2RH3ngA,TFT13_Bruiser,2,1,1,3
NA1_5210591918,-YUkHNU3Ui8JfJeXS8PxmwY2KuaBRXkp3Nm3zXxVAyu93bHRUjL0YQr_bvdEHO48iNh78-H2RH3ngA,TFT13_Experiment,5,4,2,3
NA1_5210591918,-YUkHNU3Ui8JfJeXS8PxmwY2KuaBRXkp3Nm3zXxVAyu93bHRUjL0YQr_bvdEHO48iNh78-H2RH3ngA,TFT13_Invoker,1,0,0,4
NA1_5210591918,-YUkHNU3Ui8JfJeXS8PxmwY2KuaBRXkp3Nm3zXxVAyu93bHRUjL0YQr_bvdEHO48iNh78-H2RH3ngA,TFT13_Martialist,4,4,2,3
NA1_5210591918,-YUkHNU3Ui8JfJeXS8PxmwY2KuaBRXkp3Nm3zXxVAyu93bHRUjL0YQr_bvdEHO48iNh78-H2RH3ngA,TFT13_Pugilist,1,0,0,4
NA1_5210591918,-YUkHNU3Ui8JfJeXS8PxmwY2KuaBRXkp3Nm3zXxVAyu93bHRUjL0YQr_bvdEHO48iNh78-H2RH3ngA,TFT13_Rebel,3,1,1,4
NA1_5210591918,-YUkHNU3Ui8JfJeXS8PxmwY2KuaBRXkp3Nm3zXxVAyu93bHRUjL0YQr_bvdEHO48iNh78-H2RH3ngA,TFT13_Scrap,1,0,0,4
NA1_5210591918,-YUkHNU3Ui8JfJeXS8PxmwY2KuaBRXkp3Nm3zXxVAyu93bHRUjL0YQr_bvdEHO48iNh78-H2RH3ngA,TFT13_Sorcerer,1,0,0,4
NA1_5210591918,-YUkHNU3Ui8JfJeXS8PxmwY2KuaBRXkp3Nm3zXxVAyu93bHRUjL0YQr_bvdEHO48iNh78-H2RH3ngA,TFT13_Titan,1,0,0,3
NA1_5210591918,tKTBE0V5_97pDMCP-BnkYVgV0RNJogl9cK1Cgcgmz0V_g4QD_JZHiaue9HjieNkaKIcqiBSbKldgIQ,TFT13_Bruiser,4,2,2,3
NA1_5210591918,tKTBE0V5_97pDMCP-BnkYVgV0RNJogl9cK1Cgcgmz0V_g4QD_JZHiaue9HjieNkaKIcqiBSbKldgIQ,TFT13_Cabal,1,0,0,4
NA1_5210591918,tKTBE0V5_97pDMCP-BnkYVgV0RNJogl9cK1Cgcgmz0V_g4QD_JZHiaue9HjieNkaKIcqiBSbKldgIQ,TFT13_Crime,1,0,0,5
NA1_5210591918,tKTBE0V5_97pDMCP-BnkYVgV0RNJogl9cK1Cgcgmz0V_g4QD_JZHiaue9HjieNkaKIcqiBSbKldgIQ,TFT13_Experiment,2,0,0,3
NA1_5210591918,tKTBE0V5_97pDMCP-BnkYVgV0RNJogl9cK1Cgcgmz0V_g4QD_JZHiaue9HjieNkaKIcqiBSbKldgIQ,TFT13_FormSwapper,1,0,0,2
NA1_5210591918,tKTBE0V5_97pDMCP-BnkYVgV0RNJogl9cK1Cgcgmz0V_g4QD_JZHiaue9HjieNkaKIcqiBSbKldgIQ,TFT13_Hextech,2,1,1,3
NA1_5210591918,tKTBE0V5_97pDMCP-BnkYVgV0RNJogl9cK1Cgcgmz0V_g4QD_JZHiaue9HjieNkaKIcqiBSbKldgIQ,TFT13_Infused,2,1,1,3
NA1_5210591918,tKTBE0V5_97pDMCP-BnkYVgV0RNJogl9cK1Cgcgmz0V_g4QD_JZHiaue9HjieNkaKIcqiBSbKldgIQ,TFT13_Invoker,1,0,0,4
NA1_5210591918,tKTBE0V5_97pDMCP-BnkYVgV0RNJogl9cK1Cgcgmz0V_g4QD_JZHiaue9HjieNkaKIcqiBSbKldgIQ,TFT13_Sniper,4,4,2,3
NA1_5210591918,tKTBE0V5_97pDMCP-BnkYVgV0RNJogl9cK1Cgcgmz0V_g4QD_JZHiaue9HjieNkaKIcqiBSbKldgIQ,TFT13_Squad,3,1,1,5
NA1_5210591918,tKTBE0V5_97pDMCP-BnkYVgV0RNJogl9cK1Cgcgmz0V_g4QD_JZHiaue9HjieNkaKIcqiBSbKldgIQ,TFT13_Warband,1,0,0,4
NA1_5210591918,APs-ji0p4c5VAZHFzlEpw6XqqhP3z6KwEWcdFK06tNcsnJ8LRwFJ0qseSZlbbauWdwrQVDhkEGGmCg,TFT13_Academy,1,0,0,4
NA1_5210591918,APs-ji0p4c5VAZHFzlEpw6XqqhP3z6KwEWcdFK06tNcsnJ8LRwFJ0qseSZlbbauWdwrQVDhkEGGmCg,TFT13_Ambusher,1,0,0,4
NA1_5210591918,APs-ji0p4c5VAZHFzlEpw6XqqhP3z6KwEWcdFK06tNcsnJ8LRwFJ0qseSZlbbauWdwrQVDhkEGGmCg,TFT13_Bruiser,1,0,0,3
NA1_5210591918,APs-ji0p4c5VAZHFzlEpw6XqqhP3z6KwEWcdFK06tNcsnJ8LRwFJ0qseSZlbbauWdwrQVDhkEGGmCg,TFT13_Challenger,1,0,0,3
NA1_5210591918,APs-ji0p4c5VAZHFzlEpw6XqqhP3z6KwEWcdFK06tNcsnJ8LRwFJ0qseSZlbbauWdwrQVDhkEGGmCg,TFT13_Hoverboard,1,0,0,3
NA1_5210591918,APs-ji0p4c5VAZHFzlEpw6XqqhP3z6KwEWcdFK06tNcsnJ8LRwFJ0qseSZlbbauWdwrQVDhkEGGmCg,TFT13_Martialist,1,0,0,3
NA1_5210591918,APs-ji0p4c5VAZHFzlEpw6XqqhP3z6KwEWcdFK06tNcsnJ8LRwFJ0qseSZlbbauWdwrQVDhkEGGmCg,TFT13_Rebel,7,4,3,4
NA1_5210591918,APs-ji0p4c5VAZHFzlEpw6XqqhP3z6KwEWcdFK06tNcsnJ8LRwFJ0qseSZlbbauWdwrQVDhkEGGmCg,TFT13_Scrap,1,0,0,4
NA1_5210591918,APs-ji0p4c5VAZHFzlEpw6XqqhP3z6KwEWcdFK06tNcsnJ8LRwFJ0qseSZlbbauWdwrQVDhkEGGmCg,TFT13_Sorcerer,1,0,0,4
NA1_5210591918,APs-ji0p4c5VAZHFzlEpw6XqqhP3z6KwEWcdFK06tNcsnJ8LRwFJ0qseSZlbbauWdwrQVDhkEGGmCg,TFT13_Squad,1,0,0,5
NA1_5210591918,APs-ji0p4c5VAZHFzlEpw6XqqhP3z6KwEWcdFK06tNcsnJ8LRwFJ0qseSZlbbauWdwrQVDhkEGGmCg,TFT13_Titan,3,1,1,3
NA1_5210591918,lGaTpk3Cbwyrd5oCqeo-wFMJFtURU5ATenXruAx6ef4Fm7r2XlUQhwSF0FScTxSamnQiLfDFEwqGAQ,TFT13_Ambusher,2,1,1,4
NA1_5210591918,lGaTpk3Cbwyrd5oCqeo-wFMJFtURU5ATenXruAx6ef4Fm7r2XlUQhwSF0FScTxSamnQiLfDFEwqGAQ,TFT13_Bruiser,1,0,0,3
NA1_5210591918,lGaTpk3Cbwyrd5oCqeo-wFMJFtURU5ATenXruAx6ef4Fm7r2XlUQhwSF0FScTxSamnQiLfDFEwqGAQ,TFT13_Crime,6,4,4,5
NA1_5210591918,lGaTpk3Cbwyrd5oCqeo-wFMJFtURU5ATenXruAx6ef4Fm7r2XlUQhwSF0FScTxSamnQiLfDFEwqGAQ,TFT13_Family,4,4,2,3
NA1_5210591918,lGaTpk3Cbwyrd5oCqeo-wFMJFtURU5ATenXruAx6ef4Fm7r2XlUQhwSF0FScTxSamnQiLfDFEwqGAQ,TFT13_HighRoller,1,3,1,1
NA1_5210591918,lGaTpk3Cbwyrd5oCqeo-wFMJFtURU5ATenXruAx6ef4Fm7r2XlUQhwSF0FScTxSamnQiLfDFEwqGAQ,TFT13_Infused,1,0,0,3
NA1_5210591918,lGaTpk3Cbwyrd5oCqeo-wFMJFtURU5ATenXruAx6ef4Fm7r2XlUQhwSF0FScTxSamnQiLfDFEwqGAQ,TFT13_Invoker,1,0,0,4
NA1_5210591918,lGaTpk3Cbwyrd5oCqeo-wFMJFtURU5ATenXruAx6ef4Fm7r2XlUQhwSF0FScTxSamnQiLfDFEwqGAQ,TFT13_Pugilist,2,1,1,4
NA1_5210591918,lGaTpk3Cbwyrd5oCqeo-wFMJFtURU5ATenXruAx6ef4Fm7r2XlUQhwSF0FScTxSamnQiLfDFEwqGAQ,TFT13_Scrap,1,0,0,4
NA1_5210591918,lGaTpk3Cbwyrd5oCqeo-wFMJFtURU5ATenXruAx6ef4Fm7r2XlUQhwSF0FScTxSamnQiLfDFEwqGAQ,TFT13_Titan,1,0,0,3
NA1_5210591918,lGaTpk3Cbwyrd5oCqeo-wFMJFtURU5ATenXruAx6ef4Fm7r2XlUQhwSF0FScTxSamnQiLfDFEwqGAQ,TFT13_Watcher,1,0,0,3
NA1_5206491217,pATe547wqgu4ROi0ywAf3Ff6MtG9L6Z8x-MU20WI60JK9zVk3nDfq4NPbQmj29IUyym8bbvsPqDlKw,TFT13_Academy,1,0,0,4
NA1_5206491217,pATe547wqgu4ROi0ywAf3Ff6MtG9L6Z8x-MU20WI60JK9zVk3nDfq4NPbQmj29IUyym8bbvsPqDlKw,TFT13_Ambassador,1,1,1,2
NA1_5206491217,pATe547wqgu4ROi0ywAf3Ff6MtG9L6Z8x-MU20WI60JK9zVk3nDfq4NPbQmj29IUyym8bbvsPqDlKw,TFT13_Ambusher,1,0,0,4
NA1_5206491217,pATe547wqgu4ROi0ywAf3Ff6MtG9L6Z8x-MU20WI60JK9zVk3nDfq4NPbQmj29IUyym8bbvsPqDlKw,TFT13_Cabal,1,0,0,4
NA1_5206491217,pATe547wqgu4ROi0ywAf3Ff6MtG9L6Z8x-MU20WI60JK9zVk3nDfq4NPbQmj29IUyym8bbvsPqDlKw,TFT13_Crime,1,0,0,5
NA1_5206491217,pATe547wqgu4ROi0ywAf3Ff6MtG9L6Z8x-MU20WI60JK9zVk3nDfq4NPbQmj29IUyym8bbvsPqDlKw,TFT13_Invoker,1,0,0,4
NA1_5206491217,pATe547wqgu4ROi0ywAf3Ff6MtG9L6Z8x-MU20WI60JK9zVk3nDfq4NPbQmj29IUyym8bbvsPqDlKw,TFT13_Martialist,1,0,0,3
NA1_5206491217,pATe547wqgu4ROi0ywAf3Ff6MtG9L6Z8x-MU20WI60JK9zVk3nDfq4NPbQmj29IUyym8bbvsPqDlKw,TFT13_Rebel,2,0,0,4
NA1_5206491217,pATe547wqgu4ROi0ywAf3Ff6MtG9L6Z8x-MU20WI60JK9zVk3nDfq4NPbQmj29IUyym8bbvsPqDlKw,TFT13_Squad,1,0,0,5
NA1_5206491217,pATe547wqgu4ROi0ywAf3Ff6MtG9L6Z8x-MU20WI60JK9zVk3nDfq4NPbQmj29IUyym8bbvsPqDlKw,TFT13_Titan,6,4,3,3
NA1_5206491217,pATe547wqgu4ROi0ywAf3Ff6MtG9L6Z8x-MU20WI60JK9zVk3nDfq4NPbQmj29IUyym8bbvsPqDlKw,TFT13_Warband,1,0,0,4
NA1_5206491217,pATe547wqgu4ROi0ywAf3Ff6MtG9L6Z8x-MU20WI60JK9zVk3nDfq4NPbQmj29IUyym8bbvsPqDlKw,TFT13_Watcher,1,0,0,3
NA1_5206491217,bNoiqqL3peKd-_U-QQm_nEZqvbdNLhQ6A4Wz9LCyr3TvbxB1de-tOYdQjqzIL98Ni7FThiqXSSKGSQ,TFT13_Academy,1,0,0,4
NA1_5206491217,bNoiqqL3peKd-_U-QQm_nEZqvbdNLhQ6A4Wz9LCyr3TvbxB1de-tOYdQjqzIL98Ni7FThiqXSSKGSQ,TFT13_Ambassador,1,1,1,2
NA1_5206491217,bNoiqqL3peKd-_U-QQm_nEZqvbdNLhQ6A4Wz9LCyr3TvbxB1de-tOYdQjqzIL98Ni7FThiqXSSKGSQ,TFT13_Challenger,1,0,0,3
NA1_5206491217,bNoiqqL3peKd-_U-QQm_nEZqvbdNLhQ6A4Wz9LCyr3TvbxB1de-tOYdQjqzIL98Ni7FThiqXSSKGSQ,TFT13_Crime,1,0,0,5
NA1_5206491217,bNoiqqL3peKd-_U-QQm_nEZqvbdNLhQ6A4Wz9LCyr3TvbxB1de-tOYdQjqzIL98Ni7FThiqXSSKGSQ,TFT13_FormSwapper,1,0,0,2
NA1_5206491217,bNoiqqL3peKd-_U-QQm_nEZqvbdNLhQ6A4Wz9LCyr3TvbxB1de-tOYdQjqzIL98Ni7FThiqXSSKGSQ,TFT13_Hoverboard,1,0,0,3
NA1_5206491217,bNoiqqL3peKd-_U-QQm_nEZqvbdNLhQ6A4Wz9LCyr3TvbxB1de-tOYdQjqzIL98Ni7FThiqXSSKGSQ,TFT13_Invoker,1,0,0,4
NA1_5206491217,bNoiqqL3peKd-_U-QQm_nEZqvbdNLhQ6A4Wz9LCyr3TvbxB1de-tOYdQjqzIL98Ni7FThiqXSSKGSQ,TFT13_JunkerKing,1,3,1,1
NA1_5206491217,bNoiqqL3peKd-_U-QQm_nEZqvbdNLhQ6A4Wz9LCyr3TvbxB1de-tOYdQjqzIL98Ni7FThiqXSSKGSQ,TFT13_Pugilist,2,1,1,4
NA1_5206491217,bNoiqqL3peKd-_U-QQm_nEZqvbdNLhQ6A4Wz9LCyr3TvbxB1de-tOYdQjqzIL98Ni7FThiqXSSKGSQ,TFT13_Scrap,1,0,0,4
NA1_5206491217,bNoiqqL3peKd-_U-QQm_nEZqvbdNLhQ6A4Wz9LCyr3TvbxB1de-tOYdQjqzIL98Ni7FThiqXSSKGSQ,TFT13_Sorcerer,1,0,0,4
NA1_5206491217,bNoiqqL3peKd-_U-QQm_nEZqvbdNLhQ6A4Wz9LCyr3TvbxB1de-tOYdQjqzIL98Ni7FThiqXSSKGSQ,TFT13_Titan,5,2,2,3
NA1_5206491217,bNoiqqL3peKd-_U-QQm_nEZqvbdNLhQ6A4Wz9LCyr3TvbxB1de-tOYdQjqzIL98Ni7FThiqXSSKGSQ,TFT13_Warband,6,4,3,4
NA1_5206491217,bNoiqqL3peKd-_U-QQm_nEZqvbdNLhQ6A4Wz9LCyr3TvbxB1de-tOYdQjqzIL98Ni7FThiqXSSKGSQ,TFT13_Watcher,1,0,0,3
NA1_5206491217,tlh8PKVoXwFstIpMiK29CgUspwxlpNSFxkpP_LUnOOVYR4ktMuzzOyYnsVT4eJmmxugrP0lPOIqLOA,TFT13_Academy,3,1,1,4
NA1_5206491217,tlh8PKVoXwFstIpMiK29CgUspwxlpNSFxkpP_LUnOOVYR4ktMuzzOyYnsVT4eJmmxugrP0lPOIqLOA,TFT13_Ambassador,1,1,1,2
NA1_5206491217,tlh8PKVoXwFstIpMiK29CgUspwxlpNSFxkpP_LUnOOVYR4ktMuzzOyYnsVT4eJmmxugrP0lPOIqLOA,TFT13_Ambusher,2,1,1,4
NA1_5206491217,tlh8PKVoXwFstIpMiK29CgUspwxlpNSFxkpP_LUnOOVYR4ktMuzzOyYnsVT4eJmmxugrP0lPOIqLOA,TFT13_Cabal,1,0,0,4
NA1_5206491217,tlh8PKVoXwFstIpMiK29CgUspwxlpNSFxkpP_LUnOOVYR4ktMuzzOyYnsVT4eJmmxugrP0lPOIqLOA,TFT13_Experiment,1,0,0,3
NA1_5206491217,tlh8PKVoXwFstIpMiK29CgUspwxlpNSFxkpP_LUnOOVYR4ktMuzzOyYnsVT4eJmmxugrP0lPOIqLOA,TFT13_Family,1,0,0,3
NA1_5206491217,tlh8PKVoXwFstIpMiK29CgUspwxlpNSFxkpP_LUnOOVYR4ktMuzzOyYnsVT4eJmmxugrP0lPOIqLOA,TFT13_Hextech,1,0,0,3
NA1_5206491217,tlh8PKVoXwFstIpMiK29CgUspwxlpNSFxkpP_LUnOOVYR4ktMuzzOyYnsVT4eJmmxugrP0lPOIqLOA,TFT13_Infused,2,1,1,3
NA1_5206491217,tlh8PKVoXwFstIpMiK29CgUspwxlpNSFxkpP_LUnOOVYR4ktMuzzOyYnsVT4eJmmxugrP0lPOIqLOA,TFT13_Martialist,3,1,1,3
NA1_5206491217,tlh8PKVoXwFstIpMiK29CgUspwxlpNSFxkpP_LUnOOVYR4ktMuzzOyYnsVT4eJmmxugrP0lPOIqLOA,TFT13_Pugilist,1,0,0,4
NA1_5206491217,tlh8PKVoXwFstIpMiK29CgUspwxlpNSFxkpP_LUnOOVYR4ktMuzzOyYnsVT4eJmmxugrP0lPOIqLOA,TFT13_Scrap,1,0,0,4
NA1_5206491217,tlh8PKVoXwFstIpMiK29CgUspwxlpNSFxkpP_LUnOOVYR4ktMuzzOyYnsVT4eJmmxugrP0lPOIqLOA,TFT13_Sorcerer,1,0,0,4
NA1_5206491217,tlh8PKVoXwFstIpMiK29CgUspwxlpNSFxkpP_LUnOOVYR4ktMuzzOyYnsVT4eJmmxugrP0lPOIqLOA,TFT13_Titan,1,0,0,3
NA1_5206491217,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Ambusher,4,2,3,4
NA1_5206491217,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Crime,2,0,0,5
NA1_5206491217,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Family,1,0,0,3
NA1_5206491217,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Hextech,1,0,0,3
NA1_5206491217,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Hoverboard,5,4,3,3
NA1_5206491217,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Invoker,1,0,0,4
NA1_5206491217,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Martialist,1,0,0,3
NA1_5206491217,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Rebel,1,0,0,4
NA1_5206491217,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Scrap,2,1,1,4
NA1_5206491217,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Sniper,1,0,0,3
NA1_5206491217,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Squad,1,0,0,5
NA1_5206491217,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Titan,1,0,0,3
NA1_5206491217,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Watcher,1,0,0,3
NA1_5206491217,Yor4Avt2eZmAcBQdjPCalGa4Fh4r0l1fjkZABPqcRSvwki4Di2BGRXqXI1P3fM20iW880yl0aWmlhg,TFT13_Ambusher,2,1,1,4
NA1_5206491217,Yor4Avt2eZmAcBQdjPCalGa4Fh4r0l1fjkZABPqcRSvwki4Di2BGRXqXI1P3fM20iW880yl0aWmlhg,TFT13_Bruiser,2,1,1,3
NA1_5206491217,Yor4Avt2eZmAcBQdjPCalGa4Fh4r0l1fjkZABPqcRSvwki4Di2BGRXqXI1P3fM20iW880yl0aWmlhg,TFT13_Challenger,1,0,0,3
NA1_5206491217,Yor4Avt2eZmAcBQdjPCalGa4Fh4r0l1fjkZABPqcRSvwki4Di2BGRXqXI1P3fM20iW880yl0aWmlhg,TFT13_Crime,7,4,5,5
NA1_5206491217,Yor4Avt2eZmAcBQdjPCalGa4Fh4r0l1fjkZABPqcRSvwki4Di2BGRXqXI1P3fM20iW880yl0aWmlhg,TFT13_HighRoller,1,3,1,1
NA1_5206491217,Yor4Avt2eZmAcBQdjPCalGa4Fh4r0l1fjkZABPqcRSvwki4Di2BGRXqXI1P3fM20iW880yl0aWmlhg,TFT13_Hoverboard,5,4,3,3
NA1_5206491217,Yor4Avt2eZmAcBQdjPCalGa4Fh4r0l1fjkZABPqcRSvwki4Di2BGRXqXI1P3fM20iW880yl0aWmlhg,TFT13_Infused,1,0,0,3
NA1_5206491217,Yor4Avt2eZmAcBQdjPCalGa4Fh4r0l1fjkZABPqcRSvwki4Di2BGRXqXI1P3fM20iW880yl0aWmlhg,TFT13_Invoker,1,0,0,4
NA1_5206491217,Yor4Avt2eZmAcBQdjPCalGa4Fh4r0l1fjkZABPqcRSvwki4Di2BGRXqXI1P3fM20iW880yl0aWmlhg,TFT13_Pugilist,1,0,0,4
NA1_5206491217,Yor4Avt2eZmAcBQdjPCalGa4Fh4r0l1fjkZABPqcRSvwki4Di2BGRXqXI1P3fM20iW880yl0aWmlhg,TFT13_Scrap,1,0,0,4
NA1_5206491217,Yor4Avt2eZmAcBQdjPCalGa4Fh4r0l1fjkZABPqcRSvwki4Di2BGRXqXI1P3fM20iW880yl0aWmlhg,TFT13_Sniper,1,0,0,3
NA1_5206491217,Yor4Avt2eZmAcBQdjPCalGa4Fh4r0l1fjkZABPqcRSvwki4Di2BGRXqXI1P3fM20iW880yl0aWmlhg,TFT13_Squad,1,0,0,5
NA1_5206491217,Yor4Avt2eZmAcBQdjPCalGa4Fh4r0l1fjkZABPqcRSvwki4Di2BGRXqXI1P3fM20iW880yl0aWmlhg,TFT13_Titan,1,0,0,3
NA1_5206491217,Yor4Avt2eZmAcBQdjPCalGa4Fh4r0l1fjkZABPqcRSvwki4Di2BGRXqXI1P3fM20iW880yl0aWmlhg,TFT13_Watcher,1,0,0,3
NA1_5206491217,oXti1JwD01SPYZIL_rx6dPqJdIS8sPSB59BrZ8j9ifUEfjo44izGoaa5OxhpvmZs1nPIqF5S2VZoqg,TFT13_Ambusher,1,0,0,4
NA1_5206491217,oXti1JwD01SPYZIL_rx6dPqJdIS8sPSB59BrZ8j9ifUEfjo44izGoaa5OxhpvmZs1nPIqF5S2VZoqg,TFT13_Challenger,2,1,1,3
NA1_5206491217,oXti1JwD01SPYZIL_rx6dPqJdIS8sPSB59BrZ8j9ifUEfjo44izGoaa5OxhpvmZs1nPIqF5S2VZoqg,TFT13_Crime,1,0,0,5
