match_id,puuid,name,identifier,rarity,tier
NA1_5193161994,xulqUGBEjhwoJKvHM4qRKh7SCWj7tZCMunMhO8HvXfsa123KaCDRBxmnhuPGSklIwvPL2cJkeziaTw,TFT13_Malzahar,1,6,1
NA1_5193161994,xulqUGBEjhwoJKvHM4qRKh7SCWj7tZCMunMhO8HvXfsa123KaCDRBxmnhuPGSklIwvPL2cJkeziaTw,TFT13_LeBlanc,1,6,1
NA1_5193161994,xulqUGBEjhwoJKvHM4qRKh7SCWj7tZCMunMhO8HvXfsa123KaCDRBxmnhuPGSklIwvPL2cJkeziaTw,tft13_jinx,1,6,1
NA1_5193161994,xulqUGBEjhwoJKvHM4qRKh7SCWj7tZCMunMhO8HvXfsa123KaCDRBxmnhuPGSklIwvPL2cJkeziaTw,TFT13_Caitlyn,1,6,1
NA1_5193161994,xulqUGBEjhwoJKvHM4qRKh7SCWj7tZCMunMhO8HvXfsa123KaCDRBxmnhuPGSklIwvPL2cJkeziaTw,TFT13_Caitlyn,2,6,1
NA1_5193161994,IIC5Heqr7uSD6KhERMCdGnfDUlhkGahqH73gTrqiZ1pguh8g9ANNVdwvS9A-kG5WYH3o4eLiruuEEg,TFT13_Morgana,1,0,2
NA1_5193161994,IIC5Heqr7uSD6KhERMCdGnfDUlhkGahqH73gTrqiZ1pguh8g9ANNVdwvS9A-kG5WYH3o4eLiruuEEg,TFT13_Cassiopeia,1,2,2
NA1_5193161994,IIC5Heqr7uSD6KhERMCdGnfDUlhkGahqH73gTrqiZ1pguh8g9ANNVdwvS9A-kG5WYH3o4eLiruuEEg,TFT13_NunuWillump,1,2,2
NA1_5193161994,IIC5Heqr7uSD6KhERMCdGnfDUlhkGahqH73gTrqiZ1pguh8g9ANNVdwvS9A-kG5WYH3o4eLiruuEEg,tft13_elise,1,4,2
NA1_5193161994,IIC5Heqr7uSD6KhERMCdGnfDUlhkGahqH73gTrqiZ1pguh8g9ANNVdwvS9A-kG5WYH3o4eLiruuEEg,TFT13_Garen,1,4,2
NA1_5193161994,IIC5Heqr7uSD6KhERMCdGnfDUlhkGahqH73gTrqiZ1pguh8g9ANNVdwvS9A-kG5WYH3o4eLiruuEEg,TFT13_DrMundo,1,4,2
NA1_5193161994,IIC5Heqr7uSD6KhERMCdGnfDUlhkGahqH73gTrqiZ1pguh8g9ANNVdwvS9A-kG5WYH3o4eLiruuEEg,TFT13_Twitch,1,4,2
NA1_5193161994,IIC5Heqr7uSD6KhERMCdGnfDUlhkGahqH73gTrqiZ1pguh8g9ANNVdwvS9A-kG5WYH3o4eLiruuEEg,TFT13_LeBlanc,1,6,1
NA1_5193161994,IIC5Heqr7uSD6KhERMCdGnfDUlhkGahqH73gTrqiZ1pguh8g9ANNVdwvS9A-kG5WYH3o4eLiruuEEg,TFT13_Sion,1,9,2
NA1_5193161994,ZahFQhm284HHdWTHHC5NW8bu0ALCYEqy-_Xip6PS4UTERf9l-haEcEpHs13EZK_oqnf3BwWyonFkbQ,TFT13_Lux,1,0,2
NA1_5193161994,ZahFQhm284HHdWTHHC5NW8bu0ALCYEqy-_Xip6PS4UTERf9l-haEcEpHs13EZK_oqnf3BwWyonFkbQ,TFT13_Irelia,1,0,2
NA1_5193161994,ZahFQhm284HHdWTHHC5NW8bu0ALCYEqy-_Xip6PS4UTERf9l-haEcEpHs13EZK_oqnf3BwWyonFkbQ,TFT13_Leona,1,1,2
NA1_5193161994,ZahFQhm284HHdWTHHC5NW8bu0ALCYEqy-_Xip6PS4UTERf9l-haEcEpHs13EZK_oqnf3BwWyonFkbQ,TFT13_Rell,1,1,2
NA1_5193161994,ZahFQhm284HHdWTHHC5NW8bu0ALCYEqy-_Xip6PS4UTERf9l-haEcEpHs13EZK_oqnf3BwWyonFkbQ,tft13_swain,1,2,1
NA1_5193161994,ZahFQhm284HHdWTHHC5NW8bu0ALCYEqy-_Xip6PS4UTERf9l-haEcEpHs13EZK_oqnf3BwWyonFkbQ,TFT13_Ezreal,1,2,2
NA1_5193161994,ZahFQhm284HHdWTHHC5NW8bu0ALCYEqy-_Xip6PS4UTERf9l-haEcEpHs13EZK_oqnf3BwWyonFkbQ,TFT13_Beardy,1,2,2
NA1_5193161994,ZahFQhm284HHdWTHHC5NW8bu0ALCYEqy-_Xip6PS4UTERf9l-haEcEpHs13EZK_oqnf3BwWyonFkbQ,TFT13_Heimerdinger,1,4,2
NA1_5193161994,ZahFQhm284HHdWTHHC5NW8bu0ALCYEqy-_Xip6PS4UTERf9l-haEcEpHs13EZK_oqnf3BwWyonFkbQ,TFT13_Illaoi,1,4,2
NA1_5210591918,97kwRIYsPlznlhLjgNd18Eog0IUHuH5KbC6VE0RXtkaBbFdheuKFdyFLh_W9MoQTIuvKgJGpC8AIdg,TFT13_Morgana,1,0,2
NA1_5210591918,97kwRIYsPlznlhLjgNd18Eog0IUHuH5KbC6VE0RXtkaBbFdheuKFdyFLh_W9MoQTIuvKgJGpC8AIdg,TFT13_Zyra,1,0,2
NA1_5210591918,97kwRIYsPlznlhLjgNd18Eog0IUHuH5KbC6VE0RXtkaBbFdheuKFdyFLh_W9MoQTIuvKgJGpC8AIdg,TFT13_Vladimir,1,1,2
NA1_5210591918,97kwRIYsPlznlhLjgNd18Eog0IUHuH5KbC6VE0RXtkaBbFdheuKFdyFLh_W9MoQTIuvKgJGpC8AIdg,TFT13_Urgot,1,1,2
NA1_5210591918,97kwRIYsPlznlhLjgNd18Eog0IUHuH5KbC6VE0RXtkaBbFdheuKFdyFLh_W9MoQTIuvKgJGpC8AIdg,TFT13_Cassiopeia,1,2,2
NA1_5210591918,97kwRIYsPlznlhLjgNd18Eog0IUHuH5KbC6VE0RXtkaBbFdheuKFdyFLh_W9MoQTIuvKgJGpC8AIdg,TFT13_NunuWillump,1,2,1
NA1_5210591918,97kwRIYsPlznlhLjgNd18Eog0IUHuH5KbC6VE0RXtkaBbFdheuKFdyFLh_W9MoQTIuvKgJGpC8AIdg,tft13_elise,1,4,1
NA1_5210591918,97kwRIYsPlznlhLjgNd18Eog0IUHuH5KbC6VE0RXtkaBbFdheuKFdyFLh_W9MoQTIuvKgJGpC8AIdg,TFT13_DrMundo,1,4,1
NA1_5210591918,97kwRIYsPlznlhLjgNd18Eog0IUHuH5KbC6VE0RXtkaBbFdheuKFdyFLh_W9MoQTIuvKgJGpC8AIdg,TFT13_Twitch,1,4,2
NA1_5210591918,97kwRIYsPlznlhLjgNd18Eog0IUHuH5KbC6VE0RXtkaBbFdheuKFdyFLh_W9MoQTIuvKgJGpC8AIdg,TFT13_Sion,1,9,3
NA1_5210591918,JClBFxjowNbnXr_S3UUKgN_9_QKTUduK9GIcVOVaCJGgXtyDy0URZOEwPqpJD8APmsHAJgTpFJPrEg,TFT13_Darius,1,0,2
NA1_5210591918,JClBFxjowNbnXr_S3UUKgN_9_QKTUduK9GIcVOVaCJGgXtyDy0URZOEwPqpJD8APmsHAJgTpFJPrEg,TFT13_Draven,1,0,2
NA1_5210591918,JClBFxjowNbnXr_S3UUKgN_9_QKTUduK9GIcVOVaCJGgXtyDy0URZOEwPqpJD8APmsHAJgTpFJPrEg,TFT13_Red,1,0,3
NA1_5210591918,JClBFxjowNbnXr_S3UUKgN_9_QKTUduK9GIcVOVaCJGgXtyDy0URZOEwPqpJD8APmsHAJgTpFJPrEg,TFT13_Rell,1,1,2
NA1_5210591918,JClBFxjowNbnXr_S3UUKgN_9_QKTUduK9GIcVOVaCJGgXtyDy0URZOEwPqpJD8APmsHAJgTpFJPrEg,tft13_swain,1,2,2
NA1_5210591918,JClBFxjowNbnXr_S3UUKgN_9_QKTUduK9GIcVOVaCJGgXtyDy0URZOEwPqpJD8APmsHAJgTpFJPrEg,TFT13_Gangplank,1,2,2
NA1_5210591918,JClBFxjowNbnXr_S3UUKgN_9_QKTUduK9GIcVOVaCJGgXtyDy0URZOEwPqpJD8APmsHAJgTpFJPrEg,TFT13_Ambessa,1,4,2
NA1_5210591918,JClBFxjowNbnXr_S3UUKgN_9_QKTUduK9GIcVOVaCJGgXtyDy0URZOEwPqpJD8APmsHAJgTpFJPrEg,TFT13_Vi,1,4,2
NA1_5210591918,JClBFxjowNbnXr_S3UUKgN_9_QKTUduK9GIcVOVaCJGgXtyDy0URZOEwPqpJD8APmsHAJgTpFJPrEg,TFT13_Lieutenant,1,6,1
NA1_5210591918,9Ph4XLRvpG9-SYXK1eg0PKYVwO5VvpNavJUiQI_zRO_CUm4VDfCZqXPAaOwFa0ad6rSm6aK0g-W9_g,TFT13_Lux,1,0,2
NA1_5210591918,9Ph4XLRvpG9-SYXK1eg0PKYVwO5VvpNavJUiQI_zRO_CUm4VDfCZqXPAaOwFa0ad6rSm6aK0g-W9_g,TFT13_Morgana,1,0,2
NA1_5210591918,9Ph4XLRvpG9-SYXK1eg0PKYVwO5VvpNavJUiQI_zRO_CUm4VDfCZqXPAaOwFa0ad6rSm6aK0g-W9_g,TFT13_Zyra,1,0,2
NA1_5210591918,9Ph4XLRvpG9-SYXK1eg0PKYVwO5VvpNavJUiQI_zRO_CUm4VDfCZqXPAaOwFa0ad6rSm6aK0g-W9_g,TFT13_Vladimir,1,1,2
NA1_5210591918,9Ph4XLRvpG9-SYXK1eg0PKYVwO5VvpNavJUiQI_zRO_CUm4VDfCZqXPAaOwFa0ad6rSm6aK0g-W9_g,tft13_swain,1,2,3
NA1_5210591918,9Ph4XLRvpG9-SYXK1eg0PKYVwO5VvpNavJUiQI_zRO_CUm4VDfCZqXPAaOwFa0ad6rSm6aK0g-W9_g,TFT13_Cassiopeia,1,2,2
NA1_5210591918,9Ph4XLRvpG9-SYXK1eg0PKYVwO5VvpNavJUiQI_zRO_CUm4VDfCZqXPAaOwFa0ad6rSm6aK0g-W9_g,TFT13_Nami,1,2,2
NA1_5210591918,9Ph4XLRvpG9-SYXK1eg0PKYVwO5VvpNavJUiQI_zRO_CUm4VDfCZqXPAaOwFa0ad6rSm6aK0g-W9_g,tft13_elise,1,4,2
NA1_5210591918,9Ph4XLRvpG9-SYXK1eg0PKYVwO5VvpNavJUiQI_zRO_CUm4VDfCZqXPAaOwFa0ad6rSm6aK0g-W9_g,TFT13_LeBlanc,1,6,2
NA1_5210591918,9Ph4XLRvpG9-SYXK1eg0PKYVwO5VvpNavJUiQI_zRO_CUm4VDfCZqXPAaOwFa0ad6rSm6aK0g-W9_g,TFT13_Mordekaiser,1,6,1
NA1_5210591918,9Ph4XLRvpG9-SYXK1eg0PKYVwO5VvpNavJUiQI_zRO_CUm4VDfCZqXPAaOwFa0ad6rSm6aK0g-W9_g,TFT13_Sion,1,9,3
NA1_5210591918,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Lux,1,0,2
NA1_5210591918,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Morgana,1,0,1
NA1_5210591918,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Morgana,2,0,1
NA1_5210591918,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Zyra,1,0,2
NA1_5210591918,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Vladimir,1,1,2
NA1_5210591918,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,tft13_swain,1,2,1
NA1_5210591918,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Cassiopeia,1,2,1
NA1_5210591918,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Sion,1,9,1
NA1_5210591918,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Morgana,3,0,1
NA1_5210591918,-YUkHNU3Ui8JfJeXS8PxmwY2KuaBRXkp3Nm3zXxVAyu93bHRUjL0YQr_bvdEHO48iNh78-H2RH3ngA,TFT13_Zyra,1,0,2
NA1_5210591918,-YUkHNU3Ui8JfJeXS8PxmwY2KuaBRXkp3Nm3zXxVAyu93bHRUjL0YQr_bvdEHO48iNh78-H2RH3ngA,TFT13_Tristana,1,1,3
NA1_5210591918,-YUkHNU3Ui8JfJeXS8PxmwY2KuaBRXkp3Nm3zXxVAyu93bHRUjL0YQr_bvdEHO48iNh78-H2RH3ngA,TFT13_Urgot,1,1,3
NA1_5210591918,-YUkHNU3Ui8JfJeXS8PxmwY2KuaBRXkp3Nm3zXxVAyu93bHRUjL0YQr_bvdEHO48iNh78-H2RH3ngA,TFT13_Sett,1,1,3
NA1_5210591918,-YUkHNU3Ui8JfJeXS8PxmwY2KuaBRXkp3Nm3zXxVAyu93bHRUjL0YQr_bvdEHO48iNh78-H2RH3ngA,TFT13_Ezreal,1,2,2
NA1_5210591918,-YUkHNU3Ui8JfJeXS8PxmwY2KuaBRXkp3Nm3zXxVAyu93bHRUjL0YQr_bvdEHO48iNh78-H2RH3ngA,TFT13_NunuWillump,1,2,2
NA1_5210591918,-YUkHNU3Ui8JfJeXS8PxmwY2KuaBRXkp3Nm3zXxVAyu93bHRUjL0YQr_bvdEHO48iNh78-H2RH3ngA,TFT13_Illaoi,1,4,2
NA1_5210591918,-YUkHNU3Ui8JfJeXS8PxmwY2KuaBRXkp3Nm3zXxVAyu93bHRUjL0YQr_bvdEHO48iNh78-H2RH3ngA,TFT13_Corki,1,4,2
NA1_5210591918,-YUkHNU3Ui8JfJeXS8PxmwY2KuaBRXkp3Nm3zXxVAyu93bHRUjL0YQr_bvdEHO48iNh78-H2RH3ngA,TFT13_Warwick,1,8,1
NA1_5210591918,tKTBE0V5_97pDMCP-BnkYVgV0RNJogl9cK1Cgcgmz0V_g4QD_JZHiaue9HjieNkaKIcqiBSbKldgIQ,TFT13_Fish,1,0,2
NA1_5210591918,tKTBE0V5_97pDMCP-BnkYVgV0RNJogl9cK1Cgcgmz0V_g4QD_JZHiaue9HjieNkaKIcqiBSbKldgIQ,TFT13_Shooter,1,0,2
NA1_5210591918,tKTBE0V5_97pDMCP-BnkYVgV0RNJogl9cK1Cgcgmz0V_g4QD_JZHiaue9HjieNkaKIcqiBSbKldgIQ,TFT13_Blitzcrank,1,2,2
NA1_5210591918,tKTBE0V5_97pDMCP-BnkYVgV0RNJogl9cK1Cgcgmz0V_g4QD_JZHiaue9HjieNkaKIcqiBSbKldgIQ,TFT13_KogMaw,1,2,2
NA1_5210591918,tKTBE0V5_97pDMCP-BnkYVgV0RNJogl9cK1Cgcgmz0V_g4QD_JZHiaue9HjieNkaKIcqiBSbKldgIQ,TFT13_Chainsaw,1,2,2
NA1_5210591918,tKTBE0V5_97pDMCP-BnkYVgV0RNJogl9cK1Cgcgmz0V_g4QD_JZHiaue9HjieNkaKIcqiBSbKldgIQ,TFT13_NunuWillump,1,2,3
NA1_5210591918,tKTBE0V5_97pDMCP-BnkYVgV0RNJogl9cK1Cgcgmz0V_g4QD_JZHiaue9HjieNkaKIcqiBSbKldgIQ,tft13_elise,1,4,2
NA1_5210591918,tKTBE0V5_97pDMCP-BnkYVgV0RNJogl9cK1Cgcgmz0V_g4QD_JZHiaue9HjieNkaKIcqiBSbKldgIQ,TFT13_Twitch,1,4,2
NA1_5210591918,tKTBE0V5_97pDMCP-BnkYVgV0RNJogl9cK1Cgcgmz0V_g4QD_JZHiaue9HjieNkaKIcqiBSbKldgIQ,TFT13_Mordekaiser,1,6,2
NA1_5210591918,tKTBE0V5_97pDMCP-BnkYVgV0RNJogl9cK1Cgcgmz0V_g4QD_JZHiaue9HjieNkaKIcqiBSbKldgIQ,TFT13_Caitlyn,1,6,1
NA1_5210591918,APs-ji0p4c5VAZHFzlEpw6XqqhP3z6KwEWcdFK06tNcsnJ8LRwFJ0qseSZlbbauWdwrQVDhkEGGmCg,TFT13_Irelia,1,0,2
NA1_5210591918,APs-ji0p4c5VAZHFzlEpw6XqqhP3z6KwEWcdFK06tNcsnJ8LRwFJ0qseSZlbbauWdwrQVDhkEGGmCg,TFT13_Akali,1,1,2
NA1_5210591918,APs-ji0p4c5VAZHFzlEpw6XqqhP3z6KwEWcdFK06tNcsnJ8LRwFJ0qseSZlbbauWdwrQVDhkEGGmCg,TFT13_Sett,1,1,2
NA1_5210591918,APs-ji0p4c5VAZHFzlEpw6XqqhP3z6KwEWcdFK06tNcsnJ8LRwFJ0qseSZlbbauWdwrQVDhkEGGmCg,TFT13_Ezreal,1,2,2
NA1_5210591918,APs-ji0p4c5VAZHFzlEpw6XqqhP3z6KwEWcdFK06tNcsnJ8LRwFJ0qseSZlbbauWdwrQVDhkEGGmCg,TFT13_Beardy,1,2,2
NA1_5210591918,APs-ji0p4c5VAZHFzlEpw6XqqhP3z6KwEWcdFK06tNcsnJ8LRwFJ0qseSZlbbauWdwrQVDhkEGGmCg,TFT13_Ekko,1,4,1
NA1_5210591918,APs-ji0p4c5VAZHFzlEpw6XqqhP3z6KwEWcdFK06tNcsnJ8LRwFJ0qseSZlbbauWdwrQVDhkEGGmCg,TFT13_Illaoi,1,4,1
NA1_5210591918,APs-ji0p4c5VAZHFzlEpw6XqqhP3z6KwEWcdFK06tNcsnJ8LRwFJ0qseSZlbbauWdwrQVDhkEGGmCg,TFT13_Zoe,1,4,1
NA1_5210591918,lGaTpk3Cbwyrd5oCqeo-wFMJFtURU5ATenXruAx6ef4Fm7r2XlUQhwSF0FScTxSamnQiLfDFEwqGAQ,TFT13_Singed,1,0,2
NA1_5210591918,lGaTpk3Cbwyrd5oCqeo-wFMJFtURU5ATenXruAx6ef4Fm7r2XlUQhwSF0FScTxSamnQiLfDFEwqGAQ,TFT13_Blue,1,0,2
NA1_5210591918,lGaTpk3Cbwyrd5oCqeo-wFMJFtURU5ATenXruAx6ef4Fm7r2XlUQhwSF0FScTxSamnQiLfDFEwqGAQ,TFT13_Red,1,0,3
NA1_5210591918,lGaTpk3Cbwyrd5oCqeo-wFMJFtURU5ATenXruAx6ef4Fm7r2XlUQhwSF0FScTxSamnQiLfDFEwqGAQ,TFT13_RenataGlasc,1,1,2
NA1_5210591918,lGaTpk3Cbwyrd5oCqeo-wFMJFtURU5ATenXruAx6ef4Fm7r2XlUQhwSF0FScTxSamnQiLfDFEwqGAQ,TFT13_Prime,1,1,2
NA1_5210591918,lGaTpk3Cbwyrd5oCqeo-wFMJFtURU5ATenXruAx6ef4Fm7r2XlUQhwSF0FScTxSamnQiLfDFEwqGAQ,TFT13_Chainsaw,1,2,2
NA1_5210591918,lGaTpk3Cbwyrd5oCqeo-wFMJFtURU5ATenXruAx6ef4Fm7r2XlUQhwSF0FScTxSamnQiLfDFEwqGAQ,TFT13_Gremlin,1,2,2
NA1_5210591918,lGaTpk3Cbwyrd5oCqeo-wFMJFtURU5ATenXruAx6ef4Fm7r2XlUQhwSF0FScTxSamnQiLfDFEwqGAQ,TFT13_Silco,1,4,2
NA1_5210591918,lGaTpk3Cbwyrd5oCqeo-wFMJFtURU5ATenXruAx6ef4Fm7r2XlUQhwSF0FScTxSamnQiLfDFEwqGAQ,TFT13_Lieutenant,1,6,1
NA1_5206491217,pATe547wqgu4ROi0ywAf3Ff6MtG9L6Z8x-MU20WI60JK9zVk3nDfq4NPbQmj29IUyym8bbvsPqDlKw,TFT13_Singed,1,0,3
NA1_5206491217,pATe547wqgu4ROi0ywAf3Ff6MtG9L6Z8x-MU20WI60JK9zVk3nDfq4NPbQmj29IUyym8bbvsPqDlKw,TFT13_Irelia,1,0,3
NA1_5206491217,pATe547wqgu4ROi0ywAf3Ff6MtG9L6Z8x-MU20WI60JK9zVk3nDfq4NPbQmj29IUyym8bbvsPqDlKw,TFT13_Leona,1,1,2
NA1_5206491217,pATe547wqgu4ROi0ywAf3Ff6MtG9L6Z8x-MU20WI60JK9zVk3nDfq4NPbQmj29IUyym8bbvsPqDlKw,TFT13_Leona,2,1,2
NA1_5206491217,pATe547wqgu4ROi0ywAf3Ff6MtG9L6Z8x-MU20WI60JK9zVk3nDfq4NPbQmj29IUyym8bbvsPqDlKw,TFT13_Rell,1,1,2
NA1_5206491217,pATe547wqgu4ROi0ywAf3Ff6MtG9L6Z8x-MU20WI60JK9zVk3nDfq4NPbQmj29IUyym8bbvsPqDlKw,TFT13_Beardy,1,2,2
NA1_5206491217,pATe547wqgu4ROi0ywAf3Ff6MtG9L6Z8x-MU20WI60JK9zVk3nDfq4NPbQmj29IUyym8bbvsPqDlKw,TFT13_Garen,1,4,2
NA1_5206491217,pATe547wqgu4ROi0ywAf3Ff6MtG9L6Z8x-MU20WI60JK9zVk3nDfq4NPbQmj29IUyym8bbvsPqDlKw,tft13_jinx,1,6,1
NA1_5206491217,pATe547wqgu4ROi0ywAf3Ff6MtG9L6Z8x-MU20WI60JK9zVk3nDfq4NPbQmj29IUyym8bbvsPqDlKw,tft13_jinx,2,6,1
NA1_5206491217,bNoiqqL3peKd-_U-QQm_nEZqvbdNLhQ6A4Wz9LCyr3TvbxB1de-tOYdQjqzIL98Ni7FThiqXSSKGSQ,TFT13_Darius,1,0,2
NA1_5206491217,bNoiqqL3peKd-_U-QQm_nEZqvbdNLhQ6A4Wz9LCyr3TvbxB1de-tOYdQjqzIL98Ni7FThiqXSSKGSQ,TFT13_Draven,1,0,2
NA1_5206491217,bNoiqqL3peKd-_U-QQm_nEZqvbdNLhQ6A4Wz9LCyr3TvbxB1de-tOYdQjqzIL98Ni7FThiqXSSKGSQ,TFT13_Singed,1,0,2
NA1_5206491217,bNoiqqL3peKd-_U-QQm_nEZqvbdNLhQ6A4Wz9LCyr3TvbxB1de-tOYdQjqzIL98Ni7FThiqXSSKGSQ,TFT13_Leona,1,1,2
NA1_5206491217,bNoiqqL3peKd-_U-QQm_nEZqvbdNLhQ6A4Wz9LCyr3TvbxB1de-tOYdQjqzIL98Ni7FThiqXSSKGSQ,TFT13_Rell,1,1,2
NA1_5206491217,bNoiqqL3peKd-_U-QQm_nEZqvbdNLhQ6A4Wz9LCyr3TvbxB1de-tOYdQjqzIL98Ni7FThiqXSSKGSQ,TFT13_Rell,2,1,2
NA1_5206491217,bNoiqqL3peKd-_U-QQm_nEZqvbdNLhQ6A4Wz9LCyr3TvbxB1de-tOYdQjqzIL98Ni7FThiqXSSKGSQ,tft13_swain,1,2,3
NA1_5206491217,bNoiqqL3peKd-_U-QQm_nEZqvbdNLhQ6A4Wz9LCyr3TvbxB1de-tOYdQjqzIL98Ni7FThiqXSSKGSQ,TFT13_Ambessa,1,4,1
NA1_5206491217,bNoiqqL3peKd-_U-QQm_nEZqvbdNLhQ6A4Wz9LCyr3TvbxB1de-tOYdQjqzIL98Ni7FThiqXSSKGSQ,TFT13_Rumble,1,6,1
NA1_5206491217,tlh8PKVoXwFstIpMiK29CgUspwxlpNSFxkpP_LUnOOVYR4ktMuzzOyYnsVT4eJmmxugrP0lPOIqLOA,TFT13_Lux,1,0,2
NA1_5206491217,tlh8PKVoXwFstIpMiK29CgUspwxlpNSFxkpP_LUnOOVYR4ktMuzzOyYnsVT4eJmmxugrP0lPOIqLOA,TFT13_Lux,2,0,2
NA1_5206491217,tlh8PKVoXwFstIpMiK29CgUspwxlpNSFxkpP_LUnOOVYR4ktMuzzOyYnsVT4eJmmxugrP0lPOIqLOA,TFT13_Blue,1,0,2
NA1_5206491217,tlh8PKVoXwFstIpMiK29CgUspwxlpNSFxkpP_LUnOOVYR4ktMuzzOyYnsVT4eJmmxugrP0lPOIqLOA,TFT13_Leona,1,1,2
NA1_5206491217,tlh8PKVoXwFstIpMiK29CgUspwxlpNSFxkpP_LUnOOVYR4ktMuzzOyYnsVT4eJmmxugrP0lPOIqLOA,TFT13_Tristana,1,1,1
NA1_5206491217,tlh8PKVoXwFstIpMiK29CgUspwxlpNSFxkpP_LUnOOVYR4ktMuzzOyYnsVT4eJmmxugrP0lPOIqLOA,TFT13_Urgot,1,1,1
NA1_5206491217,tlh8PKVoXwFstIpMiK29CgUspwxlpNSFxkpP_LUnOOVYR4ktMuzzOyYnsVT4eJmmxugrP0lPOIqLOA,TFT13_Blitzcrank,1,2,2
NA1_5206491217,tlh8PKVoXwFstIpMiK29CgUspwxlpNSFxkpP_LUnOOVYR4ktMuzzOyYnsVT4eJmmxugrP0lPOIqLOA,TFT13_Cassiopeia,1,2,1
NA1_5206491217,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Blue,1,0,2
NA1_5206491217,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Zeri,1,1,2
NA1_5206491217,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Camille,1,1,2
NA1_5206491217,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Gremlin,1,2,2
NA1_5206491217,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_FlyGuy,1,2,2
NA1_5206491217,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Ekko,1,4,1
NA1_5206491217,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Illaoi,1,4,2
NA1_5206491217,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Malzahar,1,6,1
NA1_5206491217,Yor4Avt2eZmAcBQdjPCalGa4Fh4r0l1fjkZABPqcRSvwki4Di2BGRXqXI1P3fM20iW880yl0aWmlhg,TFT13_Singed,1,0,3
NA1_5206491217,Yor4Avt2eZmAcBQdjPCalGa4Fh4r0l1fjkZABPqcRSvwki4Di2BGRXqXI1P3fM20iW880yl0aWmlhg,TFT13_RenataGlasc,1,1,2
NA1_5206491217,Yor4Avt2eZmAcBQdjPCalGa4Fh4r0l1fjkZABPqcRSvwki4Di2BGRXqXI1P3fM20iW880yl0aWmlhg,TFT13_Zeri,1,1,2
NA1_5206491217,Yor4Avt2eZmAcBQdjPCalGa4Fh4r0l1fjkZABPqcRSvwki4Di2BGRXqXI1P3fM20iW880yl0aWmlhg,TFT13_Chainsaw,1,2,2
NA1_5206491217,Yor4Avt2eZmAcBQdjPCalGa4Fh4r0l1fjkZABPqcRSvwki4Di2BGRXqXI1P3fM20iW880yl0aWmlhg,TFT13_Gremlin,1,2,2
NA1_5206491217,Yor4Avt2eZmAcBQdjPCalGa4Fh4r0l1fjkZABPqcRSvwki4Di2BGRXqXI1P3fM20iW880yl0aWmlhg,TFT13_FlyGuy,1,2,1
